timestamp,elapsed_time_s,moving_elapsed_time_s,elapsed_time_min_sec,lap_number,lap_nature,elapsed_time_in_lap_s,distance,speed_kmh,heart_rate,cadence_step_per_min,stance_time,stance_time_balance,stance_time_percent,step_length,vertical_oscillation,vertical_ratio,altitude,temperature
2025-09-11 17:23:38,2915.0,2098.0,34:58,15,Recovery,0.0,6649.94,19.95,185,186,190,48.43,29.5,1784,96.5,5.15,42,24
2025-09-11 17:23:39,2916.0,2099.0,34:59,15,Recovery,1.0,6655.1,19.95,185,184,195,48.43,29.75,1994,109.2,5.25,42,24
2025-09-11 17:23:42,2919.0,2102.0,35:02,15,Recovery,4.0,6665.23,19.95,185,160,265,48.43,35.25,1695,114.2,5.46,42,24
2025-09-11 17:23:44,2921.0,2104.0,35:04,15,Recovery,6.0,6669.27,19.38,186,156,309,48.53,42.25,980,87.7,6.25,42,24
2025-09-11 17:23:48,2925.0,2108.0,35:08,15,Recovery,10.0,6675.69,7.39,184,154,322,48.43,42.25,768,79.0,8.68,42,24
2025-09-11 17:23:50,2927.0,2110.0,35:10,15,Recovery,12.0,6678.64,6.45,181,154,322,48.34,41.75,753,79.0,9.37,42,24
2025-09-11 17:23:53,2930.0,2113.0,35:13,15,Recovery,15.0,6684.28,6.31,178,156,318,48.34,41.5,704,79.0,10.34,42,24
2025-09-11 17:23:55,2932.0,2115.0,35:15,15,Recovery,17.0,6688.53,6.55,178,158,312,48.34,41.0,705,80.0,10.62,42,24
2025-09-11 17:24:01,2938.0,2121.0,35:21,15,Recovery,23.0,6703.35,7.83,175,162,294,48.25,40.0,848,88.7,10.53,43,24
2025-09-11 17:24:02,2939.0,2122.0,35:22,15,Recovery,24.0,6705.87,8.1,174,162,292,48.34,39.75,857,88.7,10.34,43,24
2025-09-11 17:24:07,2944.0,2127.0,35:27,15,Recovery,29.0,6719.28,8.5,170,164,289,48.25,39.25,911,89.7,9.84,43,24
2025-09-11 17:24:09,2946.0,2129.0,35:29,15,Recovery,31.0,6724.69,8.67,168,164,287,48.25,39.25,918,90.7,9.65,42,24
2025-09-11 17:24:15,2952.0,2135.0,35:35,15,Recovery,37.0,6740.66,8.9,165,162,296,48.43,40.0,942,85.7,8.96,42,24
2025-09-11 17:24:17,2954.0,2137.0,35:37,15,Recovery,39.0,6745.11,8.94,164,162,303,48.12,40.75,937,84.7,8.87,42,24
2025-09-11 17:24:23,2960.0,2143.0,35:43,15,Recovery,45.0,6757.74,8.8,162,156,313,48.43,41.0,906,88.7,9.25,42,24
2025-09-11 17:24:26,2963.0,2146.0,35:46,15,Recovery,48.0,6761.29,8.67,159,118,378,48.31,41.5,1188,58.5,8.09,42,24
2025-09-11 17:24:28,2965.0,2148.0,35:48,16,Intensity,0.0,6763.03,8.43,160,96,583,48.09,44.5,725,44.7,6.03,42,24
2025-09-11 17:24:29,2966.0,2149.0,35:49,16,Intensity,1.0,6764.51,8.3,159,104,556,47.96,45.25,725,44.7,5.93,42,24
2025-09-11 17:24:30,2967.0,2150.0,35:50,16,Intensity,2.0,6767.65,7.29,158,188,203,48.28,31.75,325,91.7,28.12,42,24
2025-09-11 17:24:32,2969.0,2152.0,35:52,16,Intensity,4.0,6777.86,3.33,161,188,189,48.65,29.75,1402,103.5,7.81,42,24
2025-09-11 17:24:34,2971.0,2154.0,35:54,16,Intensity,6.0,6790.02,8.36,163,190,184,48.65,29.25,1796,101.5,6.34,42,24
2025-09-11 17:24:36,2973.0,2156.0,35:56,16,Intensity,8.0,6802.25,19.72,166,190,181,48.65,29.0,1795,92.7,5.65,42,24
2025-09-11 17:24:38,2975.0,2158.0,35:58,16,Intensity,10.0,6813.72,20.83,169,192,183,48.75,29.25,1803,91.7,5.15,42,24
2025-09-11 17:24:42,2979.0,2162.0,36:02,16,Intensity,14.0,6836.98,20.32,171,192,184,48.75,29.5,1796,94.5,5.06,42,24
2025-09-11 17:24:46,2983.0,2166.0,36:06,16,Intensity,18.0,6860.03,20.46,174,192,182,48.96,29.25,1785,92.7,4.96,42,24
2025-09-11 17:24:48,2985.0,2168.0,36:08,16,Intensity,20.0,6871.48,20.46,176,192,183,48.87,29.25,1785,93.7,5.06,43,24
2025-09-11 17:24:49,2986.0,2169.0,36:09,16,Intensity,21.0,6877.08,20.49,177,192,183,48.87,29.25,1783,93.7,5.06,42,24
2025-09-11 17:24:50,2987.0,2170.0,36:10,16,Intensity,22.0,6882.86,20.49,177,194,180,48.87,29.0,1771,91.7,4.96,42,24
2025-09-11 17:24:52,2989.0,2172.0,36:12,16,Intensity,24.0,6894.3,20.52,179,194,182,48.87,29.25,1776,90.7,4.96,43,24
2025-09-11 17:24:53,2990.0,2173.0,36:13,16,Intensity,25.0,6899.77,20.52,180,192,183,48.87,29.25,1782,90.7,4.96,42,24
2025-09-11 17:24:54,2991.0,2174.0,36:14,16,Intensity,26.0,6905.07,20.56,181,192,183,48.75,29.25,1785,92.7,4.96,43,24
2025-09-11 17:24:55,2992.0,2175.0,36:15,16,Intensity,27.0,6910.45,20.57,182,192,183,48.75,29.25,1786,93.7,4.96,44,24
2025-09-11 17:24:56,2993.0,2176.0,36:16,16,Intensity,28.0,6915.92,20.59,182,192,184,48.75,29.25,1785,93.7,4.96,43,24
2025-09-11 17:24:58,2995.0,2178.0,36:18,16,Intensity,30.0,6926.7,20.57,183,190,185,48.65,29.25,1778,94.5,5.06,43,24
2025-09-11 17:25:00,2997.0,2180.0,36:20,16,Intensity,32.0,6938.06,20.34,184,190,186,48.43,29.5,1766,94.5,5.06,42,24
2025-09-11 17:25:02,2999.0,2182.0,36:22,16,Intensity,34.0,6950.51,20.23,185,190,187,48.53,29.75,1766,93.7,5.06,43,24
2025-09-11 17:25:04,3001.0,2184.0,36:24,16,Intensity,36.0,6962.49,20.23,185,188,191,48.34,30.0,1803,93.7,5.06,42,24
2025-09-11 17:25:05,3002.0,2185.0,36:25,17,Recovery,0.0,6968.06,20.29,186,188,192,48.25,30.0,1824,94.5,4.96,42,24
2025-09-11 17:25:06,3003.0,2186.0,36:26,17,Recovery,1.0,6973.35,20.33,186,188,192,48.25,30.0,1831,94.5,4.96,42,24
2025-09-11 17:25:08,3005.0,2188.0,36:28,17,Recovery,3.0,6981.19,20.36,186,168,236,48.25,33.0,2152,132.7,5.34,42,24
2025-09-11 17:25:10,3007.0,2190.0,36:30,17,Recovery,5.0,6985.89,20.32,186,158,288,48.0,38.0,1483,96.5,5.34,42,24
2025-09-11 17:25:15,3012.0,2195.0,36:35,17,Recovery,10.0,6993.09,7.09,184,112,566,48.15,48.0,966,37.0,5.56,42,24
2025-09-11 17:25:17,3014.0,2197.0,36:37,17,Recovery,12.0,6995.25,5.81,183,102,,,,610,53.5,5.84,42,24
2025-09-11 17:25:18,3015.0,2198.0,36:38,17,Recovery,13.0,6996.6,4.2,182,104,520,48.53,50.0,610,62.5,7.21,42,24
2025-09-11 17:25:21,3018.0,2201.0,36:41,17,Recovery,16.0,7001.55,3.46,179,154,329,48.78,43.75,540,66.2,12.09,41,24
2025-09-11 17:25:22,3019.0,2202.0,36:42,17,Recovery,17.0,7003.6,3.6,178,154,322,48.78,42.5,759,82.0,11.71,41,24
2025-09-11 17:25:25,3022.0,2205.0,36:45,17,Recovery,20.0,7010.55,5.88,176,158,302,48.78,40.0,794,95.5,11.71,41,24
2025-09-11 17:25:29,3026.0,2209.0,36:49,17,Recovery,24.0,7019.88,7.36,174,160,297,48.78,39.75,843,91.7,10.93,41,24
2025-09-11 17:25:33,3030.0,2213.0,36:53,17,Recovery,28.0,7029.92,7.93,171,162,288,48.87,39.25,854,91.7,10.53,41,24
2025-09-11 17:25:34,3031.0,2214.0,36:54,17,Recovery,29.0,7032.57,8.1,168,164,289,48.87,39.25,878,91.7,10.34,41,24
2025-09-11 17:25:36,3033.0,2216.0,36:56,17,Recovery,31.0,7038.04,8.47,162,164,288,48.96,39.0,908,95.5,10.43,41,24
2025-09-11 17:25:37,3034.0,2217.0,36:57,17,Recovery,32.0,7040.8,8.57,163,164,289,48.96,39.25,925,94.5,10.25,41,24
2025-09-11 17:25:38,3035.0,2218.0,36:58,17,Recovery,33.0,7043.47,8.67,160,162,291,49.09,39.5,952,94.5,10.03,41,24
2025-09-11 17:25:40,3037.0,2220.0,37:00,17,Recovery,35.0,7048.31,8.9,156,160,298,49.21,40.0,964,94.5,9.75,41,24
2025-09-11 17:25:43,3040.0,2223.0,37:03,17,Recovery,38.0,7055.72,8.97,153,160,299,49.12,40.0,937,96.5,10.03,41,24
2025-09-11 17:25:45,3042.0,2225.0,37:05,17,Recovery,40.0,7060.38,8.94,150,160,301,49.12,40.25,925,82.0,9.65,41,24
2025-09-11 17:25:47,3044.0,2227.0,37:07,17,Recovery,42.0,7064.85,8.9,153,160,302,49.0,40.25,909,83.7,9.46,41,24
2025-09-11 17:25:49,3046.0,2229.0,37:09,17,Recovery,44.0,7068.64,8.83,156,160,305,48.81,40.5,910,83.7,9.06,41,24
2025-09-11 17:25:51,3048.0,2231.0,37:11,17,Recovery,46.0,7071.32,8.7,158,112,360,48.65,50.0,1111,51.7,7.03,41,24
2025-09-11 17:25:55,3052.0,2235.0,37:15,18,Intensity,0.0,7077.49,7.06,157,184,230,48.5,43.0,486,84.7,17.65,40,24
2025-09-11 17:25:56,3053.0,2236.0,37:16,18,Intensity,1.0,7080.78,6.18,158,190,214,48.68,30.5,526,88.7,18.06,40,24
2025-09-11 17:25:57,3054.0,2237.0,37:17,18,Intensity,2.0,7085.76,5.88,159,188,198,48.68,28.0,521,90.7,17.84,40,24
2025-09-11 17:25:58,3055.0,2238.0,37:18,18,Intensity,3.0,7091.58,5.88,162,190,191,48.78,28.0,1200,89.7,13.28,40,24
2025-09-11 17:26:01,3058.0,2241.0,37:21,18,Intensity,6.0,7110.43,17.33,167,196,175,48.96,27.75,1706,89.7,5.34,40,24
2025-09-11 17:26:03,3060.0,2243.0,37:23,18,Intensity,8.0,7122.9,21.93,170,198,174,48.96,28.25,1906,87.7,4.87,40,24
2025-09-11 17:26:05,3062.0,2245.0,37:25,18,Intensity,10.0,7134.75,22.67,171,198,175,48.96,28.75,1883,88.7,4.78,40,24
2025-09-11 17:26:07,3064.0,2247.0,37:27,18,Intensity,12.0,7146.63,21.93,172,198,176,49.09,29.0,1826,89.7,4.78,40,24
2025-09-11 17:26:09,3066.0,2249.0,37:29,18,Intensity,14.0,7158.89,21.33,174,196,178,48.68,29.25,1848,89.7,4.68,40,24
2025-09-11 17:26:11,3068.0,2251.0,37:31,18,Intensity,16.0,7171.01,21.33,176,196,180,48.56,29.5,1835,88.7,4.56,42,24
2025-09-11 17:26:13,3070.0,2253.0,37:33,18,Intensity,18.0,7183.25,21.64,177,196,183,48.65,30.0,1832,87.7,4.56,41,24
2025-09-11 17:26:15,3072.0,2255.0,37:35,18,Intensity,20.0,7195.18,21.7,180,198,186,48.53,30.75,1825,87.7,4.56,42,24
2025-09-11 17:26:17,3074.0,2257.0,37:37,18,Intensity,22.0,7207.16,21.6,181,196,188,48.34,30.75,1838,88.7,4.56,41,24
2025-09-11 17:26:20,3077.0,2260.0,37:40,18,Intensity,25.0,7224.76,21.5,184,194,186,48.15,30.0,1841,89.7,4.56,41,23
2025-09-11 17:26:22,3079.0,2262.0,37:42,18,Intensity,27.0,7236.17,21.3,185,192,187,48.15,30.0,1839,91.7,4.68,41,23
2025-09-11 17:26:26,3083.0,2266.0,37:46,18,Intensity,31.0,7258.61,20.93,186,192,190,48.15,30.25,1805,91.7,4.78,41,23
2025-09-11 17:26:29,3086.0,2269.0,37:49,18,Intensity,34.0,7274.7,20.79,186,190,195,48.15,30.75,1792,94.5,5.06,41,23
2025-09-11 17:26:31,3088.0,2271.0,37:51,19,Recovery,0.0,7285.14,20.66,187,188,197,48.28,30.75,1799,98.5,5.06,41,23
2025-09-11 17:26:34,3091.0,2274.0,37:54,19,Recovery,3.0,7297.52,20.42,187,164,246,48.28,33.25,2014,118.0,5.34,41,23
2025-09-11 17:26:36,3093.0,2276.0,37:56,19,Recovery,5.0,7302.16,20.19,188,158,279,48.4,36.25,1454,82.0,5.25,42,23
2025-09-11 17:26:38,3095.0,2278.0,37:58,19,Recovery,7.0,7305.01,12.6,188,154,276,48.4,35.25,1362,69.2,5.06,42,23
2025-09-11 17:26:41,3098.0,2281.0,38:01,19,Recovery,10.0,7309.28,6.25,184,132,351,49.68,47.0,594,70.2,7.4,41,23
2025-09-11 17:26:45,3102.0,2285.0,38:05,19,Recovery,14.0,7316.49,5.58,182,150,331,49.75,42.75,683,83.0,12.68,41,23
2025-09-11 17:26:47,3104.0,2287.0,38:07,19,Recovery,16.0,7320.37,6.35,179,152,319,49.84,41.5,703,83.0,12.18,41,24
2025-09-11 17:26:52,3109.0,2292.0,38:12,19,Recovery,21.0,7329.85,7.26,176,156,315,49.65,41.5,760,82.0,10.93,41,24
2025-09-11 17:26:53,3110.0,2293.0,38:13,19,Recovery,22.0,7331.74,7.26,174,158,318,49.53,42.0,767,82.0,10.81,41,24
2025-09-11 17:26:57,3114.0,2297.0,38:17,19,Recovery,26.0,7339.77,7.49,171,158,303,49.31,40.25,769,88.7,11.31,41,24
2025-09-11 17:26:58,3115.0,2298.0,38:18,19,Recovery,27.0,7341.47,7.49,168,158,303,48.96,39.5,775,117.0,12.68,41,24
2025-09-11 17:27:00,3117.0,2300.0,38:20,19,Recovery,29.0,7344.68,7.42,169,154,322,48.65,41.0,791,111.2,13.37,41,24
2025-09-11 17:27:06,3123.0,2306.0,38:26,19,Recovery,35.0,7357.79,7.32,166,158,302,48.75,40.25,765,91.7,12.18,41,24
2025-09-11 17:27:09,3126.0,2309.0,38:29,19,Recovery,38.0,7365.85,7.49,164,162,296,48.84,40.0,894,92.7,11.31,41,24
2025-09-11 17:27:12,3129.0,2312.0,38:32,19,Recovery,41.0,7373.81,7.89,162,162,289,48.65,39.25,916,91.7,10.43,40,24
2025-09-11 17:27:18,3135.0,2318.0,38:38,19,Recovery,47.0,7390.03,8.5,159,164,288,48.53,39.5,977,87.7,9.15,40,24
2025-09-11 17:27:24,3141.0,2324.0,38:44,19,Recovery,53.0,7405.74,8.94,158,164,285,48.84,39.0,959,95.5,9.65,40,24
2025-09-11 17:27:25,3142.0,2325.0,38:45,19,Recovery,54.0,7408.24,8.97,156,164,287,48.84,39.25,958,95.5,9.65,40,24
2025-09-11 17:27:31,3148.0,2331.0,38:51,19,Recovery,60.0,7423.22,9.14,156,164,289,48.75,39.5,932,91.7,9.65,40,24
2025-09-11 17:27:34,3151.0,2334.0,38:54,19,Recovery,63.0,7429.78,9.14,153,162,294,48.75,40.0,927,89.7,9.46,40,24
2025-09-11 17:27:40,3157.0,2340.0,39:00,19,Recovery,69.0,7444.06,8.97,151,162,296,48.84,40.0,893,86.7,9.56,40,24
2025-09-11 17:27:43,3160.0,2343.0,39:03,19,Recovery,72.0,7451.1,8.94,148,162,299,49.03,40.5,895,86.7,9.56,40,24
2025-09-11 17:27:45,3162.0,2345.0,39:05,19,Recovery,74.0,7455.93,8.9,150,162,293,49.03,39.75,890,93.7,9.93,40,24
2025-09-11 17:27:50,3167.0,2350.0,39:10,19,Recovery,79.0,7467.56,8.87,147,162,293,48.68,39.75,888,89.7,9.84,40,24
2025-09-11 17:27:53,3170.0,2353.0,39:13,19,Recovery,82.0,7475.04,8.83,146,162,293,48.78,39.5,888,96.5,10.43,40,24
2025-09-11 17:27:59,3176.0,2359.0,39:19,19,Recovery,88.0,7489.12,8.8,145,162,296,49.09,39.75,901,92.7,10.15,40,24
2025-09-11 17:28:00,3177.0,2360.0,39:20,19,Recovery,89.0,7491.35,8.8,142,160,298,49.21,39.75,901,90.7,9.84,40,24
2025-09-11 17:28:01,3178.0,2361.0,39:21,19,Recovery,90.0,7493.61,8.8,143,160,297,49.31,39.5,900,89.7,9.93,40,24
2025-09-11 17:28:06,3183.0,2366.0,39:26,19,Recovery,95.0,7501.18,8.7,144,146,378,49.21,50.0,1226,77.0,8.68,40,24
2025-09-11 17:28:07,3184.0,2367.0,39:27,19,Recovery,96.0,7501.97,8.63,144,124,578,49.21,50.0,911,56.5,6.43,39,24
2025-09-11 17:28:08,3185.0,2368.0,39:28,19,Recovery,97.0,7502.69,8.53,141,94,617,49.31,44.75,685,35.0,5.75,39,24
2025-09-11 17:28:09,3186.0,2369.0,39:29,19,Recovery,98.0,7503.38,8.26,139,90,628,49.4,50.0,538,34.0,5.75,39,24
2025-09-11 17:28:11,3188.0,2371.0,39:31,19,Recovery,100.0,7504.74,6.08,135,90,630,49.5,46.0,476,35.0,6.12,39,24
2025-09-11 17:28:13,3190.0,2373.0,39:33,19,Recovery,102.0,7506.16,0.0,135,90,,,,437,35.0,6.62,39,24
2025-09-11 17:28:15,3192.0,2375.0,39:35,19,Recovery,104.0,7507.92,0.0,136,94,,,,448,36.0,7.4,39,24
2025-09-11 17:28:17,3194.0,2377.0,39:37,19,Recovery,106.0,7509.76,0.0,135,92,626,49.5,48.75,493,37.0,7.4,39,24
2025-09-11 17:28:18,3195.0,2378.0,39:38,19,Recovery,107.0,7510.48,0.0,129,90,625,49.5,47.25,678,49.7,7.5,39,24
2025-09-11 17:28:19,3196.0,2379.0,39:39,19,Recovery,108.0,7510.99,1.75,127,88,,,,678,53.5,7.5,39,24
2025-09-11 17:28:20,3197.0,2380.0,39:40,19,Recovery,109.0,7511.98,1.95,125,90,613,49.5,42.75,589,55.5,8.09,39,24
2025-09-11 17:28:22,3199.0,2382.0,39:42,19,Recovery,111.0,7514.05,2.92,121,94,,,,480,52.5,9.37,39,24
2025-09-11 17:28:24,3201.0,2384.0,39:44,19,Recovery,113.0,7516.27,2.92,125,96,,,,538,48.7,8.87,39,24
2025-09-11 17:28:25,3202.0,2385.0,39:45,19,Recovery,114.0,7517.25,3.36,128,96,,,,569,39.0,8.37,39,24
2025-09-11 17:28:29,3206.0,2389.0,39:49,19,Recovery,118.0,7521.76,4.03,124,100,,,,636,41.0,7.31,39,24
2025-09-11 17:28:30,3207.0,2390.0,39:50,19,Recovery,119.0,7522.94,4.03,118,102,,,,645,40.0,7.03,39,24
2025-09-11 17:28:31,3208.0,2391.0,39:51,19,Recovery,120.0,7524.07,4.13,116,102,,,,670,40.0,6.62,39,24
2025-09-11 17:28:32,3209.0,2392.0,39:52,19,Recovery,121.0,7525.11,4.2,118,102,591,50.34,49.0,693,40.0,6.34,39,24
2025-09-11 17:28:33,3210.0,2393.0,39:53,19,Recovery,122.0,7525.82,4.23,119,100,591,50.43,48.5,703,36.0,5.56,39,24
2025-09-11 17:28:35,3212.0,2395.0,39:55,19,Recovery,124.0,7527.25,4.23,117,100,433,49.87,50.0,675,33.0,5.56,39,24
2025-09-11 17:28:37,3214.0,2397.0,39:57,19,Recovery,126.0,7528.58,3.93,119,100,671,33.28,50.0,656,32.0,5.25,39,24
2025-09-11 17:28:38,3215.0,2398.0,39:58,19,Recovery,127.0,7529.37,3.7,120,100,668,31.59,50.0,653,31.2,5.15,39,24
2025-09-11 17:28:39,3216.0,2399.0,39:59,19,Recovery,128.0,7530.09,3.46,119,100,,,,612,31.2,5.15,39,24
2025-09-11 17:28:40,3217.0,2400.0,40:00,19,Recovery,129.0,7530.95,3.29,118,100,,,,452,31.2,5.56,39,24
2025-09-11 17:28:44,3221.0,2404.0,40:04,19,Recovery,133.0,7535.01,3.06,119,96,,,,559,44.7,6.62,38,24
2025-09-11 17:28:46,3223.0,2406.0,40:06,19,Recovery,135.0,7536.79,3.16,116,94,,,,675,41.7,6.25,38,24
2025-09-11 17:28:47,3224.0,2407.0,40:07,19,Recovery,136.0,7537.52,3.26,115,92,,,,679,28.2,5.65,38,24
2025-09-11 17:29:00,3237.0,2420.0,40:20,19,Recovery,149.0,7538.81,3.36,117,98,,,,619,40.0,6.53,38,24
2025-09-11 17:29:01,3238.0,2421.0,40:21,19,Recovery,150.0,7540.05,3.53,117,98,,,,627,41.0,6.53,38,24
2025-09-11 17:29:03,3240.0,2423.0,40:23,19,Recovery,152.0,7541.99,4.0,118,98,,,,693,41.7,6.25,38,24
2025-09-11 17:29:04,3241.0,2424.0,40:24,20,Intensity,0.0,7543.11,4.0,118,98,,,,588,43.7,6.81,38,24
2025-09-11 17:29:05,3242.0,2425.0,40:25,20,Intensity,1.0,7545.15,4.0,118,100,552,48.31,48.5,396,87.7,24.5,38,24
2025-09-11 17:29:06,3243.0,2426.0,40:26,20,Intensity,2.0,7549.32,4.1,122,184,195,48.0,29.25,358,95.5,28.4,37,24
2025-09-11 17:29:07,3244.0,2427.0,40:27,20,Intensity,3.0,7554.35,4.1,127,186,184,47.9,28.5,488,95.5,23.12,37,24
2025-09-11 17:29:08,3245.0,2428.0,40:28,20,Intensity,4.0,7559.92,4.1,131,188,180,47.9,28.5,1248,96.5,8.0,37,24
2025-09-11 17:29:09,3246.0,2429.0,40:29,20,Intensity,5.0,7565.98,6.11,135,190,178,48.0,28.25,1505,96.5,7.12,37,24
2025-09-11 17:29:11,3248.0,2431.0,40:31,20,Intensity,7.0,7578.0,18.31,142,192,176,48.09,28.5,1770,94.5,5.75,37,24
2025-09-11 17:29:13,3250.0,2433.0,40:33,20,Intensity,9.0,7589.62,20.69,148,192,175,48.18,28.0,1785,94.5,5.34,37,24
2025-09-11 17:29:15,3252.0,2435.0,40:35,20,Intensity,11.0,7601.44,20.69,153,194,175,48.4,28.5,1759,91.7,5.06,37,24
2025-09-11 17:29:17,3254.0,2437.0,40:37,20,Intensity,13.0,7613.54,20.62,158,194,177,48.4,28.5,1780,91.7,5.06,37,24
2025-09-11 17:29:18,3255.0,2438.0,40:38,20,Intensity,14.0,7619.37,20.62,161,192,175,48.5,28.25,1793,91.7,5.06,37,24
2025-09-11 17:29:19,3256.0,2439.0,40:39,20,Intensity,15.0,7625.17,21.13,163,192,178,48.5,28.5,1792,92.7,5.06,38,24
2025-09-11 17:29:21,3258.0,2441.0,40:41,20,Intensity,17.0,7636.75,21.13,168,192,178,48.59,28.25,1828,100.5,5.06,38,24
2025-09-11 17:29:23,3260.0,2443.0,40:43,20,Intensity,19.0,7648.31,21.1,169,190,178,48.68,28.5,1813,95.5,5.06,38,24
2025-09-11 17:29:24,3261.0,2444.0,40:44,20,Intensity,20.0,7654.3,21.06,173,192,178,48.68,28.5,1800,94.5,5.06,38,24
2025-09-11 17:29:25,3262.0,2445.0,40:45,20,Intensity,21.0,7660.19,21.0,172,192,178,48.68,28.5,1801,94.5,5.06,38,24
2025-09-11 17:29:27,3264.0,2447.0,40:47,20,Intensity,23.0,7672.31,20.86,176,190,182,48.68,29.0,1801,93.7,4.96,38,24
2025-09-11 17:29:31,3268.0,2451.0,40:51,20,Intensity,27.0,7695.67,20.89,177,190,184,48.59,29.0,1830,94.5,4.96,38,24
2025-09-11 17:29:32,3269.0,2452.0,40:52,20,Intensity,28.0,7701.13,20.89,177,188,186,48.59,29.25,1833,93.7,4.96,38,24
2025-09-11 17:29:36,3273.0,2456.0,40:56,20,Intensity,32.0,7722.63,20.66,179,188,189,48.59,29.75,1798,94.5,4.96,39,24
2025-09-11 17:29:39,3276.0,2459.0,40:59,20,Intensity,35.0,7739.05,20.46,180,188,189,48.5,29.5,1764,94.5,5.06,39,24
2025-09-11 17:29:41,3278.0,2461.0,41:01,21,Recovery,0.0,7750.03,20.35,181,188,190,48.5,29.75,1763,93.7,5.06,39,24
2025-09-11 17:29:43,3280.0,2463.0,41:03,21,Recovery,2.0,7759.37,20.25,181,176,206,48.5,30.5,1985,115.0,5.25,39,24
2025-09-11 17:29:44,3281.0,2464.0,41:04,21,Recovery,3.0,7762.57,20.25,182,170,237,48.5,33.25,1989,116.0,5.34,39,24
2025-09-11 17:29:45,3282.0,2465.0,41:05,21,Recovery,4.0,7765.12,20.19,183,162,278,48.4,39.75,1660,102.5,5.34,39,24
2025-09-11 17:29:47,3284.0,2467.0,41:07,21,Recovery,6.0,7769.98,19.68,183,160,289,48.4,40.0,1066,92.7,6.12,39,24
2025-09-11 17:29:51,3288.0,2471.0,41:11,21,Recovery,10.0,7779.32,8.6,181,162,291,48.4,39.5,920,91.7,8.78,39,24
2025-09-11 17:29:55,3292.0,2475.0,41:15,21,Recovery,14.0,7788.48,8.56,177,162,293,48.65,39.5,895,86.7,9.25,39,24
2025-09-11 17:29:58,3295.0,2478.0,41:18,21,Recovery,17.0,7795.14,8.3,176,162,298,48.87,40.25,873,84.7,9.37,39,24
2025-09-11 17:30:00,3297.0,2480.0,41:20,21,Recovery,19.0,7799.65,8.3,173,162,295,48.65,40.0,864,87.7,9.75,39,24
2025-09-11 17:30:05,3302.0,2485.0,41:25,21,Recovery,24.0,7811.64,8.3,171,160,293,48.65,39.25,884,94.5,10.03,39,24
2025-09-11 17:30:11,3308.0,2491.0,41:31,21,Recovery,30.0,7827.83,8.56,168,164,290,48.65,39.5,889,85.7,9.46,38,24
2025-09-11 17:30:13,3310.0,2493.0,41:33,21,Recovery,32.0,7833.43,8.67,165,164,293,48.56,40.0,925,84.7,9.15,38,24
2025-09-11 17:30:19,3316.0,2499.0,41:39,21,Recovery,38.0,7850.03,8.97,163,162,295,48.56,40.0,976,90.7,8.96,38,24
2025-09-11 17:30:20,3317.0,2500.0,41:40,21,Recovery,39.0,7852.34,9.04,163,162,298,48.46,40.25,985,87.7,8.87,38,24
2025-09-11 17:30:25,3322.0,2505.0,41:45,21,Recovery,44.0,7859.39,9.0,161,148,321,48.37,50.0,1125,67.2,6.12,38,24
2025-09-11 17:30:27,3324.0,2507.0,41:47,21,Recovery,46.0,7860.78,8.63,160,114,,,,601,34.0,5.46,38,24
2025-09-11 17:30:29,3326.0,2509.0,41:49,21,Recovery,48.0,7862.03,3.66,157,102,600,48.28,47.5,540,29.2,5.34,38,24
2025-09-11 17:30:30,3327.0,2510.0,41:50,21,Recovery,49.0,7862.68,2.82,154,94,606,48.53,45.25,609,25.2,4.68,38,24
2025-09-11 17:30:31,3328.0,2511.0,41:51,22,Intensity,0.0,7863.41,2.72,154,86,606,48.65,43.25,612,22.2,4.28,38,24
2025-09-11 17:30:33,3330.0,2513.0,41:53,22,Intensity,2.0,7868.22,2.72,157,202,210,48.53,39.0,350,81.0,30.56,38,24
2025-09-11 17:30:35,3332.0,2515.0,41:55,22,Intensity,4.0,7878.64,2.72,160,192,184,48.31,28.75,1386,88.7,11.21,37,24
2025-09-11 17:30:37,3334.0,2517.0,41:57,22,Intensity,6.0,7890.65,13.64,163,194,181,48.43,29.0,1663,97.5,7.31,37,24
2025-09-11 17:30:38,3335.0,2518.0,41:58,22,Intensity,7.0,7896.72,19.65,164,194,180,48.43,29.0,1712,91.7,6.53,37,24
2025-09-11 17:30:40,3337.0,2520.0,42:00,22,Intensity,9.0,7909.01,21.0,168,196,178,48.31,29.0,1808,90.7,5.65,37,24
2025-09-11 17:30:42,3339.0,2522.0,42:02,22,Intensity,11.0,7920.75,21.16,168,194,180,48.31,29.25,1819,91.7,5.25,38,24
2025-09-11 17:30:46,3343.0,2526.0,42:06,22,Intensity,15.0,7944.07,21.0,171,194,182,48.31,29.5,1811,93.7,4.96,38,24
2025-09-11 17:30:50,3347.0,2530.0,42:10,22,Intensity,19.0,7967.11,20.96,174,190,186,48.31,29.75,1831,92.7,4.96,37,24
2025-09-11 17:30:51,3348.0,2531.0,42:11,22,Intensity,20.0,7972.71,20.93,175,190,186,48.43,29.75,1822,92.7,4.87,37,24
2025-09-11 17:30:53,3350.0,2533.0,42:13,22,Intensity,22.0,7984.21,20.89,176,190,186,48.53,29.75,1819,92.7,4.87,38,24
2025-09-11 17:30:55,3352.0,2535.0,42:15,22,Intensity,24.0,7995.67,20.79,178,190,186,48.62,29.75,1819,92.7,4.87,38,24
