activity_type,altitude,cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,speed,stance_time,stance_time_balance,stance_time_percent,step_length,temperature,timestamp,vertical_oscillation,vertical_ratio,unknown_87,unknown_88,unknown_90,lap_number
running,42.39999999999998,83,4624.46,42.39999999999998,3.368,0.5,149,522823120,51838631,3.368,253.0,48.81,35.25,1208.0,25,2025-09-11 17:00:47,111.2,8.87,0,300,-1.0,1
running,42.60000000000002,84,4640.19,42.60000000000002,3.359,0.0,149,522824791,51838922,3.359,254.0,48.93,35.5,1169.0,25,2025-09-11 17:00:52,110.2,9.15,0,300,-1.0,1
running,42.799999999999955,80,4652.01,42.799999999999955,3.34,0.5,146,522825991,51838510,3.34,282.0,49.15,37.75,1215.0,24,2025-09-11 17:00:57,106.2,8.68,0,300,-1.0,1
running,42.799999999999955,79,4653.47,42.799999999999955,3.331,0.0,147,522826118,51838383,3.331,292.0,49.06,39.25,1191.0,25,2025-09-11 17:00:58,104.2,8.68,0,300,-1.0,1
running,35.0,0,4653.94,35.0,1.11,0.0,92,522820542,51830489,1.11,937.0,,50.0,783.0,25,2025-09-11 17:13:52,44.7,5.65,0,300,-1.0,1
running,35.0,79,4656.38,35.0,0.812,0.0,89,522820389,51830194,0.812,273.0,43.96,36.25,294.0,25,2025-09-11 17:13:54,91.7,11.5,0,300,-1.0,2
running,35.0,87,4663.64,35.0,0.0,0.0,95,522820051,51829225,0.0,213.0,46.59,31.5,697.0,25,2025-09-11 17:13:56,103.5,19.71,0,300,-1.0,2
running,35.0,88,4668.97,35.0,0.0,0.5,95,522819761,51828544,0.0,203.0,47.87,29.5,995.0,25,2025-09-11 17:13:57,105.2,15.31,0,300,-1.0,2
running,35.39999999999998,91,4686.47,35.39999999999998,2.183,0.0,101,522818809,51826306,2.183,183.0,48.9,27.5,1596.0,25,2025-09-11 17:14:00,121.0,9.65,0,300,-1.0,2
running,35.799999999999955,92,4692.34,35.799999999999955,5.104,0.0,106,522818506,51825541,5.104,179.0,48.9,27.25,1601.0,25,2025-09-11 17:14:01,113.2,9.25,0,300,-1.0,2
running,36.60000000000002,92,4698.14,36.60000000000002,5.626,0.0,112,522818221,51824777,5.626,176.0,49.0,26.75,1746.0,25,2025-09-11 17:14:02,106.2,7.31,0,300,-1.0,2
running,37.0,91,4703.91,37.0,5.636,0.5,117,522817924,51824026,5.636,175.0,48.9,26.5,1857.0,25,2025-09-11 17:14:03,107.2,6.81,0,300,-1.0,2
running,37.39999999999998,91,4709.62,37.39999999999998,5.636,0.5,120,522817642,51823273,5.636,175.0,49.0,26.5,1800.0,25,2025-09-11 17:14:04,106.2,6.53,0,300,-1.0,2
running,37.60000000000002,92,4715.43,37.60000000000002,5.636,0.0,120,522817347,51822515,5.636,172.0,49.09,26.25,1800.0,25,2025-09-11 17:14:05,105.2,6.25,0,300,-1.0,2
running,37.799999999999955,92,4721.18,37.799999999999955,5.636,0.0,120,522817053,51821765,5.636,171.0,49.09,26.25,1817.0,25,2025-09-11 17:14:06,104.2,5.93,0,300,-1.0,2
running,38.39999999999998,91,4732.78,38.39999999999998,5.598,0.5,122,522816504,51820220,5.598,174.0,49.09,26.75,1831.0,25,2025-09-11 17:14:08,103.5,5.56,0,300,-1.0,2
running,38.799999999999955,91,4738.36,38.799999999999955,5.598,0.5,124,522816306,51819439,5.598,176.0,49.0,26.75,1837.0,25,2025-09-11 17:14:09,102.5,5.46,0,300,-1.0,2
running,39.0,91,4744.1,39.0,5.524,0.0,133,522816161,51818612,5.524,176.0,48.9,26.75,1828.0,25,2025-09-11 17:14:10,101.5,5.34,0,300,-1.0,2
running,39.0,91,4749.9,39.0,5.505,0.0,140,522816038,51817768,5.505,177.0,48.9,27.0,1812.0,25,2025-09-11 17:14:11,100.5,5.34,0,300,-1.0,2
running,39.200000000000045,91,4755.45,39.200000000000045,5.477,0.0,143,522815951,51816955,5.477,177.0,48.9,27.0,1808.0,25,2025-09-11 17:14:12,99.5,5.34,0,300,-1.0,2
running,39.200000000000045,90,4760.59,39.200000000000045,5.365,0.5,148,522815954,51816191,5.365,181.0,48.81,27.0,1984.0,25,2025-09-11 17:14:13,101.5,5.46,0,300,-1.0,2
running,39.200000000000045,87,4765.0,39.200000000000045,5.365,0.0,154,522815990,51815539,5.365,196.0,48.81,28.75,2065.0,25,2025-09-11 17:14:14,120.0,5.46,0,300,-1.0,2
running,39.200000000000045,83,4768.59,39.200000000000045,5.346,0.5,159,522816044,51815014,5.346,229.0,48.81,31.75,2041.0,25,2025-09-11 17:14:15,123.0,5.46,0,300,-1.0,2
walking,43.60000000000002,51,4769.91,43.60000000000002,0.927,0.0,152,522816780,51813080,0.927,,,,656.0,25,2025-09-11 17:14:27,43.7,6.03,0,300,-1.0,2
walking,43.39999999999998,51,4771.08,43.39999999999998,1.046,0.0,152,522816905,51813108,1.046,,,,667.0,25,2025-09-11 17:14:28,44.7,6.03,0,300,-1.0,2
running,43.200000000000045,50,4772.37,43.200000000000045,1.12,0.5,151,522816974,51813282,1.12,583.0,49.93,50.0,694.0,25,2025-09-11 17:14:29,68.2,6.34,0,300,-1.0,2
running,43.200000000000045,79,4777.06,43.200000000000045,1.276,0.0,149,522816876,51813968,1.276,289.0,50.18,38.25,550.0,25,2025-09-11 17:14:31,101.5,18.93,0,300,-1.0,2
running,43.0,82,4787.32,43.0,1.967,0.0,148,522816560,51815428,1.967,270.0,49.87,37.0,1003.0,25,2025-09-11 17:14:34,102.5,11.9,0,300,-1.0,3
running,43.0,88,4801.39,43.0,3.322,0.5,148,522816483,51817503,3.322,210.0,49.71,30.25,1273.0,25,2025-09-11 17:14:37,107.2,9.25,0,300,-1.0,3
running,43.0,89,4817.19,43.0,4.302,0.0,151,522816874,51819778,4.302,191.0,49.71,27.5,1591.0,25,2025-09-11 17:14:40,105.2,7.68,0,300,-1.0,3
running,43.39999999999998,89,4833.1,43.39999999999998,5.057,0.5,155,522817465,51821992,5.057,184.0,49.5,27.0,1645.0,25,2025-09-11 17:14:43,105.2,6.71,0,300,-1.0,3
running,44.0,89,4853.5,44.0,5.132,0.5,159,522818294,51824791,5.132,183.0,49.4,27.25,1674.0,25,2025-09-11 17:14:47,105.2,6.25,0,300,-1.0,3
running,43.39999999999998,89,4863.92,43.39999999999998,5.132,0.5,161,522818756,51826196,5.132,185.0,49.4,27.5,1677.0,25,2025-09-11 17:14:49,105.2,6.12,0,300,-1.0,3
running,43.799999999999955,89,4884.32,43.799999999999955,5.114,0.5,165,522819721,51828913,5.114,187.0,49.21,28.0,1680.0,25,2025-09-11 17:14:53,103.5,5.93,0,300,-1.0,3
running,43.60000000000002,88,4898.88,43.60000000000002,5.11,0.0,166,522820451,51830821,5.11,199.0,49.21,28.75,1870.0,25,2025-09-11 17:14:56,121.0,6.03,0,300,-1.0,3
running,43.799999999999955,81,4904.81,43.799999999999955,5.085,0.0,168,522820734,51831611,5.085,258.0,49.09,36.0,1903.0,25,2025-09-11 17:14:58,121.0,5.93,0,300,-1.0,3
running,41.799999999999955,54,4905.39,41.799999999999955,0.0,0.5,120,522820286,51829971,0.0,418.0,47.4,50.0,206.0,25,2025-09-11 17:15:43,8.7,2.34,0,300,-1.0,3
running,41.60000000000002,53,4906.62,41.60000000000002,0.0,0.5,117,522820374,51830107,0.0,414.0,47.31,49.0,255.0,25,2025-09-11 17:15:44,13.5,3.68,0,300,-1.0,3
running,41.60000000000002,56,4907.75,41.60000000000002,0.0,0.5,117,522820478,51830201,0.0,382.0,47.31,45.5,259.0,25,2025-09-11 17:15:45,32.0,18.25,0,300,-1.0,4
running,41.60000000000002,99,4917.2,41.60000000000002,0.0,0.5,116,522821167,51831230,0.0,181.0,49.28,30.0,481.0,25,2025-09-11 17:15:48,92.7,19.4,0,300,-1.0,4
running,41.39999999999998,98,4935.53,41.39999999999998,1.419,0.0,119,522822758,51832826,1.419,172.0,48.81,28.5,1596.0,25,2025-09-11 17:15:51,91.7,5.75,0,300,-1.0,4
running,41.39999999999998,98,4941.45,41.39999999999998,4.526,0.5,122,522823326,51833224,4.526,170.0,48.18,28.0,1773.0,25,2025-09-11 17:15:52,90.7,5.34,0,300,-1.0,4
running,41.60000000000002,97,4953.25,41.60000000000002,5.785,0.0,130,522824576,51833474,5.785,170.0,48.18,27.5,1850.0,25,2025-09-11 17:15:54,101.5,5.25,0,300,-1.0,4
running,41.799999999999955,96,4959.36,41.799999999999955,5.785,0.0,137,522825229,51833391,5.785,170.0,48.18,27.25,1851.0,25,2025-09-11 17:15:55,101.5,5.25,0,300,-1.0,4
running,42.200000000000045,95,4965.23,42.200000000000045,5.785,0.5,142,522825846,51833210,5.785,170.0,48.18,27.0,1848.0,25,2025-09-11 17:15:56,98.5,5.06,0,300,-1.0,4
running,42.200000000000045,95,4971.22,42.200000000000045,5.757,0.0,145,522826448,51832897,5.757,171.0,48.18,27.0,1843.0,25,2025-09-11 17:15:57,99.5,5.15,0,300,-1.0,4
running,42.39999999999998,95,4976.69,42.39999999999998,5.636,0.0,149,522826975,51832536,5.636,172.0,48.28,27.25,1837.0,25,2025-09-11 17:15:58,100.5,5.15,0,300,-1.0,4
running,42.39999999999998,94,4982.45,42.39999999999998,5.608,0.5,151,522827505,51832096,5.608,174.0,48.28,27.5,1825.0,25,2025-09-11 17:15:59,100.5,5.15,0,300,-1.0,4
running,42.60000000000002,94,4988.15,42.60000000000002,5.543,0.5,158,522828009,51831616,5.543,176.0,48.28,27.75,1793.0,25,2025-09-11 17:16:00,98.5,5.15,0,300,-1.0,4
running,42.60000000000002,94,4993.94,42.60000000000002,5.543,0.5,158,522828461,51831027,5.543,175.0,48.28,27.75,1784.0,25,2025-09-11 17:16:01,95.5,5.15,0,300,-1.0,4
running,42.799999999999955,94,4999.59,42.799999999999955,5.431,0.5,164,522828843,51830375,5.431,175.0,48.28,27.75,1783.0,25,2025-09-11 17:16:02,95.5,5.15,0,300,-1.0,4
running,43.0,94,5005.15,43.0,5.421,0.0,166,522829144,51829663,5.421,176.0,48.28,27.75,1781.0,25,2025-09-11 17:16:03,95.5,5.15,0,300,-1.0,4
running,43.200000000000045,94,5010.6,43.200000000000045,5.412,0.0,166,522829353,51828908,5.412,177.0,48.28,27.75,1777.0,25,2025-09-11 17:16:04,96.5,5.25,0,300,-1.0,4
running,43.200000000000045,94,5016.11,43.200000000000045,5.412,0.0,167,522829491,51828113,5.412,178.0,48.28,27.75,1776.0,25,2025-09-11 17:16:05,96.5,5.25,0,300,-1.0,4
running,43.39999999999998,94,5026.81,43.39999999999998,5.412,0.0,168,522829520,51826533,5.412,179.0,48.4,28.0,1758.0,25,2025-09-11 17:16:07,97.5,5.34,0,300,-1.0,4
running,43.39999999999998,94,5032.32,43.39999999999998,5.384,0.0,168,522829409,51825730,5.384,180.0,48.5,28.25,1696.0,25,2025-09-11 17:16:08,96.5,5.34,0,300,-1.0,4
running,43.39999999999998,94,5037.81,43.39999999999998,5.272,0.0,169,522829242,51824948,5.272,180.0,48.59,28.25,1721.0,25,2025-09-11 17:16:09,98.5,5.46,0,300,-1.0,4
running,43.799999999999955,93,5059.17,43.799999999999955,5.263,0.0,171,522828271,51822081,5.263,183.0,48.59,28.25,1728.0,25,2025-09-11 17:16:13,97.5,5.46,0,300,-1.0,4
running,44.200000000000045,93,5064.61,44.200000000000045,5.263,0.0,172,522828005,51821364,5.263,184.0,48.59,28.5,1723.0,25,2025-09-11 17:16:14,97.5,5.46,0,300,-1.0,4
running,44.39999999999998,92,5080.1,44.39999999999998,5.253,0.5,173,522827233,51819328,5.253,186.0,48.5,28.5,1733.0,25,2025-09-11 17:16:17,100.5,5.56,0,300,-1.0,4
running,45.0,92,5095.6,45.0,5.253,0.5,174,522826429,51817316,5.253,187.0,48.5,28.75,1711.0,25,2025-09-11 17:16:20,98.5,5.56,0,300,-1.0,4
running,45.200000000000045,92,5100.77,45.200000000000045,5.244,0.5,174,522826173,51816636,5.244,186.0,48.59,28.75,1722.0,25,2025-09-11 17:16:21,98.5,5.56,0,300,-1.0,4
running,45.200000000000045,92,5105.91,45.200000000000045,5.244,0.5,175,522825939,51815945,5.244,187.0,48.59,28.75,1721.0,25,2025-09-11 17:16:22,97.5,5.56,0,300,-1.0,4
running,45.200000000000045,91,5116.42,45.200000000000045,5.244,0.5,175,522825512,51814521,5.244,189.0,48.59,28.75,1770.0,25,2025-09-11 17:16:24,98.5,5.56,0,300,-1.0,5
running,45.0,84,5123.58,45.0,5.244,0.0,176,522825156,51813575,5.244,251.0,48.37,34.5,1998.0,25,2025-09-11 17:16:26,118.0,5.65,0,300,-1.0,5
running,44.60000000000002,80,5128.36,44.60000000000002,5.235,0.0,176,522824840,51813011,5.235,291.0,48.09,38.5,1349.0,25,2025-09-11 17:16:28,110.2,5.93,0,300,-1.0,5
running,44.39999999999998,79,5134.05,44.39999999999998,2.799,0.0,176,522824449,51812370,2.799,306.0,48.09,40.0,884.0,25,2025-09-11 17:16:31,89.7,8.37,0,300,-1.0,5
running,44.39999999999998,77,5140.13,44.39999999999998,2.155,0.0,173,522824028,51811678,2.155,324.0,48.21,50.0,878.0,25,2025-09-11 17:16:35,63.2,8.68,0,300,-1.0,5
running,44.39999999999998,63,5140.89,44.39999999999998,2.072,0.5,173,522824104,51811638,2.072,342.0,48.21,40.5,900.0,25,2025-09-11 17:16:36,69.2,8.0,0,300,-1.0,5
running,44.200000000000045,65,5142.37,44.200000000000045,1.895,0.5,172,522824250,51811728,1.895,346.0,48.37,41.0,964.0,25,2025-09-11 17:16:37,74.0,8.18,0,300,-1.0,5
running,44.0,71,5144.4,44.0,1.625,0.5,171,522824439,51811875,1.625,343.0,48.5,41.5,539.0,25,2025-09-11 17:16:38,87.7,13.46,0,300,-1.0,5
running,43.60000000000002,76,5149.59,43.60000000000002,1.252,0.0,171,522824852,51812389,1.252,328.0,48.5,41.0,656.0,25,2025-09-11 17:16:40,99.5,14.34,0,300,-1.0,5
running,43.60000000000002,77,5154.44,43.60000000000002,1.382,0.0,168,522825181,51812950,1.382,324.0,48.59,41.25,923.0,25,2025-09-11 17:16:42,91.7,11.4,0,300,-1.0,5
running,43.60000000000002,77,5163.04,43.60000000000002,2.277,0.0,166,522825637,51814055,2.277,330.0,48.59,42.25,909.0,25,2025-09-11 17:16:46,78.0,9.46,0,300,-1.0,5
running,43.799999999999955,62,5168.31,43.799999999999955,2.1,0.5,163,522825970,51814686,2.1,329.0,49.31,31.0,1204.0,25,2025-09-11 17:16:49,41.7,6.62,0,300,-1.0,5
running,43.799999999999955,56,5171.64,43.799999999999955,1.932,0.5,158,522826151,51815114,1.932,576.0,48.75,45.25,716.0,25,2025-09-11 17:16:52,43.7,5.56,0,300,-1.0,5
walking,43.60000000000002,52,5172.71,43.60000000000002,1.746,0.5,154,522826199,51815258,1.746,,,,666.0,25,2025-09-11 17:16:53,44.7,5.75,0,300,-1.0,5
walking,43.39999999999998,56,5175.71,43.39999999999998,1.429,0.0,145,522826398,51815608,1.429,,,,512.0,25,2025-09-11 17:16:55,69.2,9.84,0,300,-1.0,5
running,43.200000000000045,74,5177.24,43.200000000000045,1.261,0.5,141,522826507,51815780,1.261,324.0,48.65,47.0,504.0,25,2025-09-11 17:16:56,86.7,17.84,0,300,-1.0,5
running,43.200000000000045,69,5179.92,43.200000000000045,1.261,0.0,145,522826628,51816139,1.261,341.0,48.53,45.75,537.0,25,2025-09-11 17:16:58,78.0,13.84,0,300,-1.0,5
running,43.0,68,5180.32,43.0,1.28,0.0,147,522826647,51816245,1.28,385.0,48.53,45.75,729.0,25,2025-09-11 17:16:59,59.5,12.18,0,300,-1.0,5
walking,43.0,61,5182.05,43.0,1.307,0.5,145,522826539,51816035,1.307,,,,582.0,25,2025-09-11 17:17:01,55.5,10.53,0,300,-1.0,5
walking,43.0,61,5183.0,43.0,1.307,0.5,140,522826498,51815904,1.307,,,,546.0,25,2025-09-11 17:17:02,55.5,11.12,0,300,-1.0,5
running,43.0,55,5184.01,43.0,1.27,0.5,136,522826402,51815823,1.27,617.0,48.21,50.0,438.0,25,2025-09-11 17:17:03,61.5,12.87,0,300,-1.0,5
walking,42.799999999999955,57,5185.97,42.799999999999955,0.981,0.0,135,522826275,51815591,0.981,,,,494.0,25,2025-09-11 17:17:05,58.5,11.5,0,300,-1.0,5
walking,43.0,56,5187.16,43.0,0.981,0.0,137,522826209,51815441,0.981,,,,604.0,25,2025-09-11 17:17:06,46.7,9.56,0,300,-1.0,5
walking,43.0,53,5189.58,43.0,1.009,0.5,134,522826038,51815170,1.009,,,,600.0,25,2025-09-11 17:17:08,41.0,8.37,0,300,-1.0,5
walking,43.0,52,5190.7,43.0,1.009,0.0,129,522825969,51815038,1.009,,,,630.0,25,2025-09-11 17:17:09,38.0,7.21,0,300,-1.0,5
walking,43.0,51,5191.65,43.0,1.018,0.5,122,522825914,51814920,1.018,,,,646.0,25,2025-09-11 17:17:10,38.0,6.71,0,300,-1.0,5
walking,43.0,51,5192.57,43.0,1.055,0.0,119,522825868,51814798,1.055,,,,660.0,25,2025-09-11 17:17:11,37.0,6.43,0,300,-1.0,5
running,42.799999999999955,50,5193.8,42.799999999999955,1.055,0.5,120,522825814,51814633,1.055,623.0,48.56,50.0,747.0,25,2025-09-11 17:17:12,33.0,5.84,0,300,-1.0,6
running,42.799999999999955,92,5201.01,42.799999999999955,1.046,0.0,120,522825320,51813800,1.046,187.0,49.28,30.0,368.0,25,2025-09-11 17:17:14,138.5,40.81,0,300,-1.0,6
running,43.0,94,5223.97,43.0,3.667,0.0,121,522823418,51811686,3.667,175.0,49.28,27.75,1824.0,25,2025-09-11 17:17:18,96.5,5.25,0,300,-1.0,6
running,43.0,94,5229.72,43.0,5.235,0.0,127,522822840,51811385,5.235,174.0,49.28,27.5,1837.0,25,2025-09-11 17:17:19,95.5,5.25,0,300,-1.0,6
running,43.200000000000045,94,5240.76,43.200000000000045,5.477,0.0,129,522821677,51811065,5.477,175.0,49.37,27.5,1781.0,25,2025-09-11 17:17:21,95.5,5.25,0,300,-1.0,6
running,43.200000000000045,94,5246.06,43.200000000000045,5.477,0.0,130,522821108,51811074,5.477,175.0,49.37,27.5,1751.0,25,2025-09-11 17:17:22,97.5,5.34,0,300,-1.0,6
running,43.200000000000045,94,5256.49,43.200000000000045,5.421,0.0,141,522820011,51811375,5.421,177.0,49.28,27.5,1751.0,25,2025-09-11 17:17:24,97.5,5.34,0,300,-1.0,6
running,43.60000000000002,93,5267.68,43.60000000000002,5.281,0.5,150,522818967,51812190,5.281,178.0,49.28,27.75,1718.0,25,2025-09-11 17:17:26,98.5,5.46,0,300,-1.0,6
running,43.60000000000002,93,5273.26,43.60000000000002,5.225,0.5,154,522818514,51812732,5.225,179.0,49.18,28.0,1718.0,25,2025-09-11 17:17:27,97.5,5.46,0,300,-1.0,6
running,43.60000000000002,93,5279.1,43.60000000000002,5.225,0.5,157,522818093,51813374,5.225,179.0,49.18,28.0,1713.0,25,2025-09-11 17:17:28,96.5,5.46,0,300,-1.0,6
running,43.799999999999955,93,5285.32,43.799999999999955,5.225,0.5,165,522817667,51814085,5.225,180.0,49.06,28.25,1713.0,25,2025-09-11 17:17:29,96.5,5.46,0,300,-1.0,6
running,43.799999999999955,93,5291.32,43.799999999999955,5.281,0.5,168,522817320,51814835,5.281,181.0,48.96,28.25,1725.0,25,2025-09-11 17:17:30,95.5,5.34,0,300,-1.0,6
running,43.799999999999955,93,5297.07,43.799999999999955,5.291,0.5,170,522817054,51815606,5.291,181.0,48.96,28.25,1744.0,25,2025-09-11 17:17:31,95.5,5.25,0,300,-1.0,6
running,44.0,93,5308.24,44.0,5.487,0.5,170,522816878,51817239,5.487,182.0,48.87,28.5,1779.0,25,2025-09-11 17:17:33,96.5,5.25,0,300,-1.0,6
running,44.0,93,5319.39,44.0,5.552,0.5,171,522816973,51818888,5.552,182.0,48.65,28.5,1778.0,25,2025-09-11 17:17:35,97.5,5.25,0,300,-1.0,6
running,44.0,93,5330.43,44.0,5.552,0.5,172,522817344,51820436,5.552,183.0,48.65,28.5,1778.0,25,2025-09-11 17:17:37,97.5,5.25,0,300,-1.0,6
running,44.0,93,5341.95,44.0,5.543,0.5,172,522817912,51821955,5.543,184.0,48.65,28.75,1765.0,25,2025-09-11 17:17:39,95.5,5.25,0,300,-1.0,6
running,44.0,94,5353.2,44.0,5.533,0.0,173,522818414,51823474,5.533,182.0,48.46,28.75,1755.0,25,2025-09-11 17:17:41,94.5,5.15,0,300,-1.0,6
running,44.200000000000045,94,5370.32,44.200000000000045,5.57,0.0,174,522819256,51825727,5.57,181.0,48.46,28.25,1790.0,25,2025-09-11 17:17:44,94.5,5.06,0,300,-1.0,6
running,44.200000000000045,92,5392.06,44.200000000000045,5.58,0.5,175,522820461,51828489,5.58,184.0,48.37,28.25,1822.0,25,2025-09-11 17:17:48,97.5,5.15,0,300,-1.0,6
running,44.200000000000045,92,5397.3,44.200000000000045,5.58,0.0,175,522820768,51829141,5.58,187.0,48.37,28.5,1817.0,25,2025-09-11 17:17:49,97.5,5.15,0,300,-1.0,6
running,44.200000000000045,91,5402.43,44.200000000000045,5.58,0.5,176,522821044,51829801,5.58,187.0,48.37,28.5,1816.0,25,2025-09-11 17:17:50,97.5,5.15,0,300,-1.0,7
running,44.0,89,5411.6,44.0,5.561,0.0,177,522821546,51830971,5.561,196.0,48.37,29.0,1885.0,25,2025-09-11 17:17:52,113.2,5.34,0,300,-1.0,7
running,44.200000000000045,84,5418.38,44.200000000000045,5.515,0.0,177,522821958,51831797,5.515,251.0,48.46,34.5,1710.0,25,2025-09-11 17:17:54,116.0,5.84,0,300,-1.0,7
running,44.200000000000045,78,5427.19,44.200000000000045,2.631,0.5,176,522822670,51832658,2.631,318.0,48.37,41.0,821.0,25,2025-09-11 17:17:59,83.0,7.68,0,300,-1.0,7
running,44.200000000000045,78,5432.92,44.200000000000045,1.726,0.5,173,522823194,51833107,1.726,313.0,48.56,40.75,734.0,25,2025-09-11 17:18:02,89.7,11.4,0,300,-1.0,7
running,44.200000000000045,79,5437.43,44.200000000000045,2.1,0.0,174,522823638,51833377,2.1,311.0,48.68,40.75,774.0,25,2025-09-11 17:18:04,91.7,11.4,0,300,-1.0,7
running,44.0,79,5441.95,44.0,2.268,0.5,170,522824101,51833580,2.268,306.0,48.78,40.5,821.0,25,2025-09-11 17:18:06,91.7,11.12,0,300,-1.0,7
running,43.799999999999955,80,5456.94,43.799999999999955,2.585,0.5,167,522825692,51833793,2.585,299.0,48.71,39.75,943.0,25,2025-09-11 17:18:12,92.7,10.03,0,300,-1.0,7
running,43.60000000000002,80,5464.61,43.60000000000002,2.585,0.5,164,522826482,51833474,2.585,294.0,48.93,39.5,958.0,25,2025-09-11 17:18:15,94.5,9.75,0,300,-1.0,7
running,43.799999999999955,81,5470.24,43.799999999999955,2.594,0.0,164,522827006,51833055,2.594,291.0,48.93,39.25,960.0,25,2025-09-11 17:18:17,91.7,9.46,0,300,-1.0,7
running,43.799999999999955,81,5481.0,43.799999999999955,2.631,0.5,160,522827958,51832147,2.631,290.0,48.84,39.25,988.0,25,2025-09-11 17:18:21,90.7,8.96,0,300,-1.0,7
running,43.799999999999955,81,5488.41,43.799999999999955,2.641,0.0,159,522828512,51831360,2.641,293.0,48.75,39.5,992.0,25,2025-09-11 17:18:24,92.7,9.06,0,300,-1.0,7
running,43.60000000000002,81,5495.92,43.60000000000002,2.622,0.0,155,522828949,51830424,2.622,300.0,48.65,40.25,970.0,25,2025-09-11 17:18:27,87.7,8.87,0,300,-1.0,7
running,43.799999999999955,79,5505.11,43.799999999999955,2.603,0.5,153,522829483,51829274,2.603,309.0,48.43,40.75,969.0,25,2025-09-11 17:18:31,89.7,8.96,0,300,-1.0,7
running,43.60000000000002,65,5511.03,43.60000000000002,2.529,0.5,152,522829722,51828551,2.529,453.0,48.21,43.25,1374.0,25,2025-09-11 17:18:36,47.7,5.75,0,300,-1.0,7
running,43.60000000000002,59,5512.8,43.60000000000002,2.323,0.5,149,522829620,51828325,2.323,453.0,48.21,44.25,1374.0,25,2025-09-11 17:18:39,47.7,4.37,0,300,-1.0,7
running,43.60000000000002,57,5513.36,43.60000000000002,1.353,0.5,147,522829596,51828249,1.353,506.0,48.21,44.25,431.0,25,2025-09-11 17:18:40,44.7,4.78,0,300,-1.0,8
running,43.60000000000002,93,5524.8,43.60000000000002,0.634,0.5,151,522829290,51826605,0.634,193.0,48.75,29.75,448.0,25,2025-09-11 17:18:43,94.5,18.34,0,300,-1.0,8
running,43.60000000000002,96,5530.79,43.60000000000002,0.634,0.5,154,522829124,51825746,0.634,183.0,48.75,29.25,1186.0,25,2025-09-11 17:18:44,85.7,12.96,0,300,-1.0,8
running,43.60000000000002,95,5542.67,43.60000000000002,3.079,0.5,158,522828652,51824110,3.079,178.0,48.87,28.5,1800.0,25,2025-09-11 17:18:46,106.2,7.68,0,300,-1.0,8
running,43.799999999999955,95,5553.77,43.799999999999955,5.626,0.0,162,522828151,51822616,5.626,180.0,48.96,28.5,1807.0,25,2025-09-11 17:18:48,103.5,6.43,0,300,-1.0,8
running,44.200000000000045,95,5569.91,44.200000000000045,5.496,0.0,165,522827362,51820485,5.496,183.0,48.96,29.0,1677.0,25,2025-09-11 17:18:51,90.7,5.65,0,300,-1.0,8
running,44.799999999999955,94,5591.62,44.799999999999955,5.384,0.0,167,522826311,51817610,5.384,182.0,48.93,28.75,1739.0,25,2025-09-11 17:18:55,96.5,5.46,0,300,-1.0,8
running,45.200000000000045,94,5612.83,45.200000000000045,5.44,0.5,169,522825318,51814778,5.44,186.0,48.93,29.25,1730.0,25,2025-09-11 17:18:59,94.5,5.34,0,300,-1.0,8
running,45.60000000000002,93,5623.05,45.60000000000002,5.402,0.5,171,522824764,51813469,5.402,186.0,48.84,29.0,1735.0,25,2025-09-11 17:19:01,94.5,5.25,0,300,-1.0,8
running,45.60000000000002,93,5627.98,45.60000000000002,5.402,0.5,172,522824435,51812896,5.402,186.0,48.84,29.0,1729.0,25,2025-09-11 17:19:02,95.5,5.34,0,300,-1.0,8
running,45.60000000000002,93,5633.06,45.60000000000002,5.402,0.0,172,522824053,51812357,5.402,185.0,48.84,28.75,1688.0,25,2025-09-11 17:19:03,96.5,5.46,0,300,-1.0,8
running,45.60000000000002,93,5648.29,45.60000000000002,5.141,0.0,174,522822637,51811255,5.141,185.0,48.84,28.5,1633.0,25,2025-09-11 17:19:06,96.5,5.56,0,300,-1.0,8
running,45.60000000000002,94,5658.59,45.60000000000002,5.132,0.0,175,522821548,51811013,5.132,183.0,48.75,28.5,1625.0,24,2025-09-11 17:19:08,93.7,5.46,0,300,-1.0,8
running,45.799999999999955,93,5669.31,45.799999999999955,5.132,0.5,176,522820405,51811179,5.132,183.0,48.75,28.5,1612.0,24,2025-09-11 17:19:10,95.5,5.65,0,300,-1.0,8
running,46.0,94,5686.74,46.0,5.104,0.0,177,522818712,51812260,5.104,187.0,48.75,29.25,1629.0,24,2025-09-11 17:19:13,95.5,5.65,0,300,-1.0,8
